time,X,Y
2018/1/5 20:00,#CbCbDbEbMbMbRb#Me#Db#De#CeRe#DbRb#DeMe#Bb#Db#Re#Rb#BeDe#Db#CeDe#Mb#Mb#DeEeMeMeRe,#BbCbDbDbEbMbMbRb#BeDeMeRe#DbRbRb#CeDeDeMe#ReRe#Mb#DbDbMb#Cb#DeEe#Me#CeDeMe
2018/1/5 21:00,#CbCbDbEbMbMbRb#Me#Db#CeDe#Db#DeRe#CbRb#CeMe#BbDb#De#Cb#CeRe#DbRb#BeCeDe#Db#De#Mb#Mb#DeEeMeMeRe,#BbCbCbDbDbEbMbMbRb#BeCeDeDeMeRe#CbDbDbDbRbRb#CeCeDeDeDeMe#ReRe#Mb#DbMb#Cb#Ee#Me#CeDeMe
2018/1/5 22:00,#CbCbDbEbMbMbRb#Me#Db#Ce#Re#Rb#Me#Cb#Re#Rb#CeCeDeEe#DbEb#DeEe#EbMb#Ee#Mb#DeMeMeRe,#CbCbDbDbDbEbMbMbRb#CeDeEeMeRe#EbEbRbRb#CeDeEeMe#ReRe#Mb#Ee#Mb#Cb#Me#CeDeMe
2018/1/5 23:00,#CbCbDbEbMbMbRb#Me#EeRe#Rb#CeCeMe#BbEb#Ee#Cb#CeRe#EbRb#BeEe#Cb#Ce#Mb#Mb#DeMeMeRe,#BbCbCbDbMbMbRb#BeCeMeRe#CbRbRb#CeCeMe#Eb#ReRe#EbEbMb#Ee#EeEe#Mb#Cb#Me#CeDeMe
2018/1/6 00:00,#CbCbDbEbMbMbRb#Me#Ce#EeRe#Rb#Me#CbEb#Ee#Re#Rb#Ce#Mb#Mb#CeDeMeMeRe,#CbCbDbMbMbRb#CeCeMeRe#RbRb#Me#Eb#ReRe#EbMb#Ee#Ee#CbMb#DeMe#CeMe
2018/1/6 01:00,#CbCbDbEbMbMbRb#Me#Ce#EeRe#Rb#CeMe#CbEb#Ee#Re#Rb#Ce#Mb#Mb#DeMeMeRe,#CbCbDbMbMbRb#CeMeRe#RbRb#CeMe#Eb#ReRe#EbMb#Ee#Ee#Mb#Cb#Me#CeDeMe
2018/1/6 02:00,#BbCbCbDbEbMbMbRb#Me#BeCe#Re#CbRb#CeCeMe#Bb#Ee#Cb#CeRe#Rb#Be#Cb#Ce#Mb#Mb#DeMeMeRe,#BbCbCbCbDbMbMbRb#BeCeCeCeMeRe#CbRbRb#CeMe#Eb#ReRe#Mb#Mb#Ee#Cb#Me#Bb#BeCeDeMe
2018/1/6 03:00,#CbCbDbEbMbMbRb#Me#Ce#Re#Rb#CeMe#Ee#Re#Rb#Mb#Mb#DeMeMeRe,#CbDbMbMbRb#CeMeRe#RbRb#Me#Eb#ReRe#Mb#Mb#Ee#Cb#Me#CeDeMe
2018/1/6 04:00,#CbDbEbMbMbRb#Me#EeRe#Rb#CeMe#CbEb#Ee#Re#Rb#Ce#EbMb#Mb#DeEeMeMeRe,#CbDbMbMbRb#CeMeRe#EbRbRb#Me#Eb#ReRe#EbMb#Ee#Ee#Mb#Ee#Cb#Me#CeDeMe
2018/1/6 05:00,#CbDbDbEbMbMbRb#Me#DeRe#Rb#CeMe#Cb#EeRe#EbRb#CeEe#EbMb#Mb#DeEeMeMeRe,#CbDbMbMbRb#CeMeRe#EbEbRbRb#Me#ReRe#Mb#Eb#EeEe#Mb#Db#DeEe#Cb#Me#CeDeMe
2018/1/6 06:00,#CbDbDbEbMbMbRb#Me#Re#Rb#CeDeMe#Cb#Re#Rb#Ce#Mb#Mb#DeEeMeMeRe,#CbDbMbMbRb#CeMeRe#RbRb#Me#Eb#ReRe#Mb#Mb#Db#Cb#DeDeMe#CeEeMe
2018/1/6 07:00,#DbDbEbMbMbRb#Me#Re#Rb#Me#Cb#Re#Rb#Ce#Mb#Mb#DeDeEeMeMeRe,#CbDbMbMbRb#CeMeRe#RbRb#Me#Eb#ReRe#DbMb#Mb#De#Ee#Me#DeMe
2018/1/6 08:00,#CbDbMbMbRb#Me#Eb#Re#Rb#CeMe#Re#Rb#Mb#Mb#DeEeMeMeRe,#DbEbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Cb#Ee#Me#CeDeMe
2018/1/6 09:00,#CbCbDbMbMbRb#Me#Ce#CeRe#Rb#Me#Eb#Re#Rb#EbMb#Mb#DeEeEeMeMeRe,#CbDbMbMbRb#MeRe#EbRbRb#CeMe#ReRe#Mb#EbMb#Ee#Me#Cb#CeDeEeMe
2018/1/6 10:00,#CbDbMbMbRb#Me#Re#DbRb#Me#De#Re#EbRb#Ee#Cb#Ce#Mb#Mb#CeDeMeMeRe,#CbDbMbMbRb#MeRe#DbRbRb#Me#DeReRe#Mb#CbEbMb#Ee#CeCe#Me#DeMe
2018/1/6 11:00,#CbDbMbMbRb#Me#De#Re#Rb#Me#Db#Re#DbRb#Mb#Mb#CeDeDeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#De#Mb#Db#Me#Db#CeDeDeMe
2018/1/6 12:00,#BbCbMbMbRb#Me#BeRe#Rb#Me#Re#DbRb#De#Mb#Mb#CeMeMeRe,#CbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#DbMb#De#Bb#Me#BeCeMe
2018/1/6 13:00,#BbMbMbRb#Me#Re#Rb#Me#CbCb#Ce#Re#CbRb#Mb#Mb#BeCeCeMeMeRe,#BbCbMbMbRb#MeRe#RbRb#Me#ReRe#CbMb#Ce#Ce#CbMb#Me#BeCeMe
2018/1/6 14:00,#AbMbMbRb#Me#Re#BbRb#Me#Ae#Re#AbRb#Mb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Ab#Mb#Ae#Me#AeBeMe
2018/1/6 15:00,#AbMbMbRb#Me#Re#Rb#Me#Bb#Be#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#BbMb#Be#Mb#Me#AeMe
2018/1/6 16:00,#AbBbCbMbMbRb#Me#Ce#Re#Rb#Me#Re#Rb#Be#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#CbMb#Mb#Ce#Be#Me#AeMe
2018/1/6 17:00,#BbCbMbMbRb#Me#CeRe#CbRb#CeMe#CbCbCb#Ce#Re#Rb#Ce#BbMb#Be#Mb#BeCeMeMeRe,#BbBbCbCbCbMbMbRb#BeMeRe#RbRb#CeMe#ReRe#CbMb#Ce#Ce#Mb#Ce#Cb#Ce#Me#BeMe
2018/1/6 18:00,#BbCbMbMbRb#Me#Re#Rb#BeMe#Re#Rb#DbMb#Mb#CeDeMeMeRe,#CbMbMbRb#MeRe#DbRbRb#Me#ReRe#Mb#De#BbMb#Me#BeCeMe
2018/1/6 19:00,#BbBbCbMbMbRb#Me#Re#Rb#BeMe#Re#Rb#Mb#Be#Mb#CeMeMeRe,#BbCbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Be#BbMb#Me#BeCeMe
2018/1/6 20:00,#AbMbMbRb#Me#Re#Rb#Me#Bb#Re#BbRb#Be#Mb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Be#BbMb#Be#Me#AeMe
2018/1/6 21:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/6 22:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/6 23:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 00:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 01:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 02:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 03:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 04:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 05:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 06:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 07:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/7 08:00,#AbBbMbMbRb#Me#Be#Re#Rb#Me#Re#BbRb#Be#BbMb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#BbMb#BeBe#Me#Bb#AeBeMe
2018/1/7 09:00,#AbMbMbRb#Me#Re#Rb#Me#Re#BbRb#Mb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Bb#Mb#Be#Me#AeMe
2018/1/7 10:00,#AbMbMbRb#Me#Re#BbRb#Me#Re#Rb#Ae#CbMb#Mb#BeCeMeMeRe,#AbBbMbMbRb#MeRe#CbRbRb#Me#ReRe#Mb#Ce#Mb#Me#AeBeMe
2018/1/7 11:00,#AbBbMbMbRb#Me#Re#Rb#Me#Re#Rb#Ae#CbMb#Mb#BeCeMeMeRe,#AbBbMbMbRb#MeRe#CbRbRb#Me#ReRe#Mb#Ce#Mb#Ae#Me#BeMe
2018/1/7 12:00,#BbMbMbRb#Me#Re#AbCbRb#Me#Re#Rb#Ae#Mb#Mb#BeCeMeMeRe,#AbBbCbMbMbRb#MeRe#RbRb#AeMe#ReRe#Mb#Mb#Ce#Me#BeMe
2018/1/7 13:00,#AbBbBbCbMbMbRb#Me#Be#AeBeRe#BbRb#Me#Re#Rb#Be#Mb#Mb#CeMeMeRe,#AbBbCbMbMbRb#AeMeRe#BbRbRb#BeBeMe#ReRe#Mb#Mb#Me#Bb#BeCeMe
2018/1/7 14:00,#BbCbMbMbRb#Me#Re#Rb#Me#Re#Rb#Be#Mb#Mb#CeMeMeRe,#BbCbMbMbRb#MeRe#RbRb#BeMe#ReRe#Mb#Mb#Me#CeMe
2018/1/7 15:00,#BbBbCbMbMbRb#Me#Re#Rb#BeMe#Re#BbRb#Be#Be#Mb#Mb#CeMeMeRe,#BbCbMbMbRb#MeRe#RbRb#BeMe#ReRe#Mb#BbMb#Be#Bb#Me#BeCeMe
2018/1/7 16:00,#BbCbDbMbMbRb#Me#De#Re#Rb#Me#Re#Rb#Be#DbMb#Mb#CeDeMeMeRe,#BbCbMbMbRb#MeRe#DbRbRb#BeMe#ReRe#DbMb#De#Mb#De#Me#CeMe
2018/1/7 17:00,#BbCbMbMbRb#Me#Re#DbRb#Me#Re#Rb#De#Db#Be#Mb#Mb#CeDeMeMeRe,#BbCbMbMbRb#MeRe#DbRbRb#BeMe#ReRe#Mb#DbMb#De#Me#CeDeMe
2018/1/7 18:00,#CbCbDbMbMbRb#Me#Re#BbRb#Me#Eb#Ee#DbEb#DeEeRe#Rb#Ce#Be#Mb#Mb#CeDeMeMeRe,#BbCbMbMbRb#MeRe#DbRbRb#BeMe#Db#ReRe#Mb#Ce#CbEbMb#Ee#Eb#DeEe#Me#CeDeMe
2018/1/7 19:00,#BbCbMbMbRb#Me#Be#Re#BbDbRb#Me#Re#Rb#Be#Mb#Mb#CeDeMeMeRe,#BbCbMbMbRb#MeRe#DbRbRb#BeMe#ReRe#Mb#Mb#Bb#Me#BeCeDeMe
2018/1/7 20:00,#BbCbMbMbRb#Me#Be#Re#BbRb#Me#Db#Re#Rb#Be#Mb#Mb#CeDeMeMeRe,#BbCbMbMbRb#MeRe#DbRbRb#BeMe#ReRe#Mb#Mb#Bb#Me#BeCeDeMe
2018/1/7 21:00,#BbCbMbMbRb#Me#Be#Re#BbRb#Me#Db#Re#Rb#Be#DbMb#Mb#CeDeDeMeMeRe,#BbCbMbMbRb#MeRe#DbRbRb#BeMe#ReRe#Mb#DbMb#De#Bb#Me#BeCeDeMe
2018/1/7 22:00,#BbCbMbMbRb#Me#Be#Re#BbRb#Me#Db#Cb#Re#CbRb#BeCeCe#Mb#Ce#Mb#DeMeMeRe,#BbCbCbDbMbMbRb#MeRe#RbRb#BeMe#CeReRe#Mb#CbMb#Ce#Me#Bb#BeCeDeMe
2018/1/7 23:00,#BbBbCbMbMbRb#Me#Db#BeRe#Rb#CeMe#Cb#Re#Rb#Be#Mb#Ce#Mb#DeMeMeRe,#BbCbDbMbMbRb#MeRe#CbRbRb#BeMe#ReRe#Mb#Ce#Mb#Me#Bb#BeCeDeMe
2018/1/8 00:00,#BbCbMbMbRb#Me#Db#BeRe#Rb#Me#Re#Rb#Mb#Ce#Mb#DeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#Bb#BeCeDeMe
2018/1/8 01:00,#BbCbCbDbMbMbRb#Me#BeRe#Rb#CeMe#Re#Rb#EbMb#Ce#Mb#DeEeMeMeRe,#CbDbMbMbRb#MeRe#EbRbRb#Me#CeReRe#Mb#Ee#CbMb#Me#Bb#BeCeDeMe
2018/1/8 02:00,#BbCbCbDbMbMbRb#Me#Be#Re#Rb#CeMe#Re#Rb#Mb#Ce#Mb#DeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#CeReRe#Mb#CbMb#Me#Bb#BeCeDeMe
2018/1/8 03:00,#BbCbMbMbRb#Me#Db#Be#Re#Rb#Me#Re#Rb#Mb#Ce#Mb#DeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#Bb#BeCeDeMe
2018/1/8 04:00,#CbCbDbMbMbRb#Me#CeRe#Rb#Me#Re#Rb#Mb#Ce#Mb#DeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Ce#Me#Cb#CeDeMe
2018/1/8 05:00,#DbMbMbRb#Me#Cb#Re#Rb#Me#Re#CbDbRb#CeDe#Ce#Mb#Mb#DeMeMeRe,#CbDbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Db#De#CbMb#Ce#Ce#Me#DeMe
2018/1/8 06:00,#DbMbMbRb#Me#Re#Rb#Me#Re#CbRb#Ce#EbMb#Mb#DeEeMeMeRe,#DbMbMbRb#MeRe#EbRbRb#Me#ReRe#Mb#Ee#CbMb#Ce#Me#DeMe
2018/1/8 07:00,#DbMbMbRb#Me#Re#CbRb#Me#Re#Rb#Ce#EbMb#Mb#DeEeMeMeRe,#CbDbMbMbRb#MeRe#EbRbRb#CeMe#ReRe#Mb#Ee#Mb#Me#DeMe
2018/1/8 08:00,#DbDbEbMbMbRb#Me#DeRe#Rb#Me#Re#Rb#Ee#Eb#Mb#Mb#DeEeMeMeRe,#DbDbEbEbMbMbRb#MeRe#RbRb#DeMe#ReRe#Mb#Mb#EeEe#Me#DeMe
2018/1/8 09:00,#DbDbEbMbMbRb#Me#Re#Rb#Me#Re#DbDbEbRb#DeDeEe#DeDe#Mb#Mb#EeMeMeRe,#DbEbMbMbRb#MeRe#RbRb#DeMe#ReRe#DbMb#De#Eb#Ee#DbMb#Db#De#Me#DeEeMe
2018/1/8 10:00,#DbEbMbMbRb#Me#DeRe#Rb#Me#Fb#FeRe#Rb#Mb#Mb#EeMeMeRe,#EbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#FbMb#Db#Fe#DeMe#EeMe
2018/1/8 11:00,#DbDbEbMbMbRb#Me#DeRe#Rb#Me#Re#DbRb#De#Mb#De#Mb#EeMeMeRe,#DbEbMbMbRb#MeRe#RbRb#Me#DeReRe#Mb#DbMb#De#Db#DeMe#EeMe
2018/1/8 12:00,#BbBbCbMbMbRb#Me#Be#BeRe#Rb#Me#Db#Re#Rb#Mb#Mb#CeDeMeMeRe,#BbCbMbMbRb#MeRe#DbRbRb#BeMe#ReRe#Mb#Mb#Bb#Me#BeCeDeMe
2018/1/8 13:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/8 14:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/8 15:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/8 16:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/8 17:00,#AbMbMbRb#Me#Re#Rb#Me#Re#BbRb#Mb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#BbMb#Be#Me#AeMe
2018/1/8 18:00,#AbMbMbRb#Me#Re#Rb#Me#AbBb#AeBe#Bb#BeRe#Rb#Bb#Mb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#AbBbBbMb#AeBe#Bb#Be#Be#Me#AeMe
2018/1/8 19:00,#AbMbMbRb#Me#Re#BbRb#Me#BeRe#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#BbMb#Be#Me#AeMe
2018/1/8 20:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/8 21:00,#AbBbMbMbRb#Me#Re#Rb#BeMe#Re#BbRb#Be#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#Bb#ReRe#BbMb#Be#Mb#Be#Me#AeMe
2018/1/8 22:00,#AbBbMbMbRb#Me#Re#BbRb#BeMe#Re#Rb#Be#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#Bb#ReRe#Mb#Mb#Be#Bb#Me#AeBeMe
2018/1/8 23:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#BbBbCb#Mb#Mb#AeBeBeCeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Bb#CbMb#Be#Bb#Ce#BeMe#AeMe
2018/1/9 00:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 01:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 02:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 03:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 04:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 05:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 06:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 07:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/9 08:00,#AbBbMbMbRb#Me#Be#Re#Rb#Me#Re#Rb#Bb#Mb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#BbMb#BbMb#Be#Be#Me#AeMe
2018/1/9 09:00,#AbMbMbRb#Me#Re#Rb#Me#Re#BbRb#Be#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#BbMb#Be#Me#AeMe
2018/1/9 10:00,#AbMbMbRb#Me#Re#Rb#Me#Bb#BeRe#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#BbMb#Be#Me#AeMe
2018/1/9 11:00,#AbMbMbRb#Me#Re#Rb#Me#Bb#Re#Rb#Be#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#BbMb#Be#Me#AeMe
2018/1/9 12:00,#AbBbMbMbRb#Me#Re#Rb#Me#BeRe#Rb#BbMb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#Bb#ReRe#Mb#Be#Mb#Be#Me#AeMe
2018/1/9 13:00,#AbBbMbMbRb#Me#Re#Rb#Me#BeRe#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#Mb#Mb#Be#Me#AeMe
2018/1/9 14:00,#AbAbBbMbMbRb#Me#AeRe#Rb#Me#Re#AbRb#Ae#Mb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Ae#Mb#AbAb#Me#AeAeBeMe
2018/1/9 15:00,#AbAbBbMbMbRb#Me#AeRe#Rb#Me#Re#Rb#Ae#Mb#Mb#BeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#AeMe#ReRe#Mb#Mb#Ab#Me#AeBeMe
2018/1/9 16:00,#AbBbCbMbMbRb#Me#AeCe#Re#Rb#Me#Re#Rb#Mb#Mb#BeMeMeRe,#BbMbMbRb#MeRe#RbRb#Me#Cb#ReRe#Mb#Mb#Ce#Ab#Me#AeBeMe
2018/1/9 17:00,#AbBbCbMbMbRb#Me#Ce#AeRe#AbRb#Me#Cb#Re#Rb#AeCe#CbMb#Mb#BeCeMeMeRe,#AbBbMbMbRb#MeRe#CbRbRb#AeMe#ReRe#CbMb#Ce#CbMb#Ce#Ab#Ce#Me#AeBeMe
2018/1/9 18:00,#AbBbMbMbRb#Me#Re#AbRb#Me#Re#Rb#Ae#Ae#CbMb#Mb#BeCeMeMeRe,#AbBbMbMbRb#MeRe#CbRbRb#AeMe#ReRe#Mb#Ce#AbMb#Me#AeBeMe
2018/1/9 19:00,#AbBbMbMbRb#Me#Re#Rb#Me#Cb#Ce#Re#Rb#Ae#Mb#Mb#BeMeMeRe,#BbMbMbRb#MeRe#RbRb#Me#Cb#ReRe#Mb#Ce#AbMb#Me#AeBeMe
2018/1/9 20:00,#AbBbMbMbRb#Me#Re#Rb#Me#Cb#Ce#Re#Rb#Mb#Mb#AeBeMeMeRe,#BbMbMbRb#MeRe#RbRb#Me#Cb#ReRe#Mb#Ce#AbMb#Be#Me#AeMe
2018/1/9 21:00,#AbAbBbMbMbRb#Me#AeRe#Rb#Me#Re#Rb#Ae#CbMb#Mb#BeCeMeMeRe,#AbBbMbMbRb#MeRe#CbRbRb#AeMe#ReRe#Mb#Ce#AbMb#Me#AeBeMe
2018/1/9 22:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#BbMb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Be#Mb#Me#AeMe
2018/1/9 23:00,#AbMbMbRb#Me#Re#BbRb#Me#Re#BbRb#Be#Mb#Mb#AeBeMeMeRe,#AbBbBbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Be#Mb#Be#Me#AeMe
2018/1/10 00:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#BbMb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#Mb#Be#Mb#Me#AeMe
2018/1/10 01:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/10 02:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#RbRb#Me#ReRe#Mb#Mb#Me#AeMe
2018/1/10 03:00,#AbMbMbRb#Me#Re#Rb#Me#Re#Rb#BbMb#Mb#AeBeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#Mb#Be#Mb#Me#AeMe
2018/1/10 04:00,#AbBbMbMbRb#Me#Re#BbRb#Me#Be#Re#Rb#Be#Mb#Mb#AeMeMeRe,#AbMbMbRb#MeRe#BbRbRb#Me#ReRe#Mb#Be#Mb#Bb#Me#AeBeMe
2018/1/10 05:00,#AbBbMbMbRb#Me#Re#Rb#Me#Be#Re#Rb#BbMb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#BbRbRb#Me#ReRe#Mb#Be#Mb#BeMe#AeMe
2018/1/10 06:00,#AbAbBbMbMbRb#Me#AeRe#Rb#Me#Ab#Re#Rb#Ae#Mb#Mb#AeBeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#AeMe#ReRe#Mb#Mb#Ab#Ab#Me#AeAeBeMe
2018/1/10 07:00,#BbMbMbRb#Me#Re#AbRb#Me#BbCb#BeCe#Cb#CeRe#Rb#Cb#Ae#Mb#Mb#BeCeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#AeMe#ReRe#Mb#Cb#BbCbMb#BeCe#Cb#Ce#Ce#Me#BeMe
2018/1/10 08:00,#AbBbMbMbRb#Me#Re#CbRb#Me#Bb#Re#Rb#AeBe#Mb#Be#Mb#CeMeMeRe,#AbBbCbMbMbRb#MeRe#BbRbRb#AeMe#ReRe#Mb#Be#Mb#Me#BeCeMe
2018/1/10 09:00,#AbBbBbCbMbMbRb#Me#Be#AeBeRe#BbRb#Me#Db#Re#Rb#BeDe#Mb#Mb#CeMeMeRe,#AbBbCbMbMbRb#AeMeRe#BbRbRb#BeBeMe#Db#ReRe#BbMb#De#Mb#Me#BeCeMe
2018/1/10 10:00,#AbBbMbMbRb#Me#AeRe#CbRb#Me#Re#Rb#Db#Mb#Be#Mb#CeDeMeMeRe,#AbBbCbMbMbRb#MeRe#DbRbRb#Me#ReRe#Mb#Mb#Ae#De#Me#BeCeMe
2018/1/10 11:00,#AbBbMbMbRb#Me#Be#Re#BbRb#Me#Bb#Be#Re#Rb#Ae#Mb#Mb#BeMeMeRe,#AbBbMbMbRb#MeRe#RbRb#Me#Bb#ReRe#BbMb#Be#Mb#Be#Me#AeBeMe
